YEAR,MONTH,DISTRICT,Brightness,Confidence,ThermalData,FRP,Fire_Count
2013,1,MYAGDI,306.2,53.5,286.75,16.6,2
2013,1,NAWALPARASI,311.3,70.0,298.2,8.2,1
2013,1,PYUTHAN,308.4,67.0,288.2,10.5,1
2013,1,RASUWA,312.14,69.8,280.9,73.30000000000001,5
2013,1,RAUTAHAT,302.6,53.0,291.5,3.5,1
2013,1,RUKUM,308.9166666666667,53.5,289.18333333333334,79.0,6
2013,1,SAPTARI,308.45,54.5,295.25,32.5,2
2013,1,SINDHUPALCHOK,325.5,84.0,290.4,25.4,1
2013,1,SOLUKHUMBU,307.24,56.0,289.1,68.8,5
2013,1,SUNSARI,312.3333333333333,53.333333333333336,298.73333333333335,41.8,3
2013,1,SYANGJA,304.0,41.0,292.8,4.7,1
2013,1,TAPLEJUNG,309.95000000000005,52.5,274.3,26.1,2
2013,2,BAJHANG,308.54999999999995,60.5,288.35,20.7,2
2013,2,BARA,310.25,47.5,298.85,18.8,2
2013,2,CHITAWAN,313.61481481481485,57.2962962962963,298.04814814814813,411.8,27
2013,2,GORKHA,305.25,35.0,291.5,14.2,2
2013,2,JHAPA,316.6,64.0,302.1,7.6,1
2013,2,KANCHANPUR,309.7333333333333,61.666666666666664,297.73333333333335,22.9,3
2013,2,MAHOTTARI,319.54999999999995,58.0,303.65,17.4,2
2013,2,MORANG,314.4,43.0,302.9,4.8,1
2013,2,MUGU,307.9,39.0,294.2,8.2,1
2013,2,NAWALPARASI,313.2,61.0,297.9,8.7,1
2013,2,NUWAKOT,313.45,71.0,296.15,18.5,2
2013,2,PANCHTHAR,313.0333333333333,56.0,295.93333333333334,113.9,3
2013,2,RUKUM,317.525,68.5,291.8,83.9,4
2013,2,SANKHUWASABHA,312.0066666666666,57.0,292.15333333333336,299.0,15
2013,2,SARLAHI,315.3666666666666,61.666666666666664,301.09999999999997,29.4,3
2013,2,SINDHUPALCHOK,321.85,81.0,290.25,39.0,2
2013,2,SIRAHA,312.9,45.0,301.9,5.6,1
2013,2,SOLUKHUMBU,300.8,23.0,289.9,9.0,1
2013,2,SUNSARI,324.7,80.0,298.1666666666667,80.80000000000001,3
2013,2,TAPLEJUNG,312.625,66.25,289.2,76.7,4
2013,2,TERHATHUM,314.08000000000004,53.0,299.06,71.8,5
2013,2,UDAYAPUR,314.6,64.5,296.6,23.299999999999997,2
2013,3,BAJURA,311.15,65.0,288.4,21.4,2
2013,3,BARA,323.5388888888889,54.44444444444444,305.0777777777778,243.6,18
2013,3,BHOJPUR,301.5,41.0,289.1,6.3,1
2013,3,CHITAWAN,322.5261538461539,62.56923076923077,302.5276923076923,1460.9,65
2013,3,DANG,311.5,80.5,296.15,18.7,2
2013,3,DHADING,319.23333333333335,60.666666666666664,296.7,55.099999999999994,3
2013,3,DHANKUTA,315.4,53.0,302.2,6.3,1
2013,3,DHANUSHA,323.4,61.92307692307692,307.4846153846154,152.6,13
2013,3,DOLPA,308.45000000000005,39.5,294.35,53.099999999999994,2
2013,3,DOTI,319.2,73.0,301.8,11.9,1
2013,3,GORKHA,309.9,37.5,296.4,11.3,2
2013,3,JAJARKOT,324.0,70.0,304.15,30.6,2
2013,3,JHAPA,326.65,54.5,306.95,26.2,2
2013,3,KALIKOT,311.3,51.0,295.4,10.7,1
2013,3,KANCHANPUR,320.17777777777775,67.88888888888889,300.09999999999997,995.5,27
2013,3,LAMJUNG,309.7,55.0,294.6,22.3,1
2013,3,MAHOTTARI,322.43333333333334,66.16666666666667,304.1222222222222,245.1,18
2013,3,MAKAWANPUR,324.2421052631579,56.1578947368421,303.5736842105263,355.90000000000003,19
2013,3,MANANG,312.1,26.0,293.8,13.7,1
2013,3,MORANG,318.14,52.3,298.23,124.6,10
2013,3,MUGU,326.0,57.0,301.90000000000003,79.1,3
2013,3,MYAGDI,310.0,60.0,292.6,15.0,1
2013,3,NAWALPARASI,323.56,70.6,301.34000000000003,101.9,5
2013,3,PALPA,310.7,31.0,297.9,5.0,1
2013,3,PARSA,320.4534351145038,58.58015267175573,302.0847328244275,2579.9,131
2013,3,RASUWA,315.26666666666665,50.0,293.46666666666664,63.7,3
2013,3,RAUTAHAT,322.8066666666667,60.666666666666664,304.53333333333336,279.9,15
2013,3,RUKUM,312.7,49.0,293.15,17.2,2
2013,3,SANKHUWASABHA,314.5333333333333,61.666666666666664,289.6666666666667,69.4,3
2013,3,SAPTARI,321.46,59.0,306.21999999999997,49.8,5
2013,3,SARLAHI,329.0785714285715,67.0,308.37142857142857,274.5,14
2013,3,SINDHULI,314.71666666666664,49.0,299.93333333333334,47.900000000000006,6
2013,3,SIRAHA,324.025,61.75,308.675,35.8,4
2013,3,SUNSARI,301.4,41.0,291.1,10.7,1
2013,3,TANAHU,315.95714285714286,54.714285714285715,301.37142857142857,113.6,7
2013,3,TAPLEJUNG,338.175,53.875,292.725,558.6,8
2013,3,TERHATHUM,316.7,45.0,301.9,6.8,1
2013,3,UDAYAPUR,322.72857142857146,59.333333333333336,305.67619047619047,251.1,21
2013,4,ACHHAM,321.1,45.0,303.9,8.3,1
2013,4,ARGHAKHANCHI,323.4,40.0,312.5,14.0,2
2013,4,BAJHANG,313.8,55.0,290.1,22.6,1
2013,4,BANKE,322.9271317829457,61.51162790697674,304.6968992248062,1948.4,129
2013,4,BARA,324.42765957446807,62.08510638297872,307.9531914893617,640.5,47
2013,4,BARDIYA,320.9107142857143,60.035714285714285,304.83214285714286,337.9,28
2013,4,BHOJPUR,324.23333333333335,66.33333333333333,302.53333333333336,387.7,12
2013,4,CHITAWAN,319.2495726495726,58.12820512820513,302.2521367521368,1852.6,117
2013,4,DANG,323.84285714285716,60.767857142857146,308.62142857142857,706.8,56
2013,4,DHADING,315.88363636363636,59.018181818181816,299.7381818181818,616.4,55
2013,4,DHANKUTA,320.93333333333334,59.333333333333336,303.8666666666667,40.599999999999994,3
2013,4,DHANUSHA,318.9384615384615,60.23076923076923,304.7,124.7,13
2013,4,DOLAKHA,317.25,60.5,292.5,41.2,2
2013,4,DOLPA,310.70000000000005,60.0,293.20000000000005,193.8,2
2013,4,GORKHA,319.2269230769231,60.42307692307692,303.4153846153846,258.6,26
2013,4,GULMI,325.325,55.25,301.85,85.5,4
2013,4,HUMLA,335.25,81.5,300.75,60.3,2
2013,4,ILAM,310.95,62.333333333333336,296.15000000000003,73.9,6
2013,4,JAJARKOT,317.5,73.0,287.0,16.2,1
2013,4,JHAPA,320.25,66.0,302.275,86.30000000000001,4
2013,4,KABHREPALANCHOK,315.9,64.93333333333334,297.65333333333336,256.9,15
2013,4,KAILALI,324.19,62.8,308.01,114.4,10
2013,4,KALIKOT,321.3,58.0,298.1,66.3,2
2013,4,KANCHANPUR,327.8370370370371,55.77777777777778,308.1703703703704,539.4,27
2013,4,KAPILBASTU,321.895,55.65,308.04499999999996,194.5,20
2013,4,KASKI,322.5,58.8,301.6,66.1,5
2013,4,KATHMANDU,316.65,50.0,299.04999999999995,22.9,2
2013,4,KHOTANG,319.7555555555556,57.44444444444444,302.9,352.8,18
2013,4,LALITPUR,316.75714285714287,70.14285714285714,301.9428571428571,90.3,7
2013,4,LAMJUNG,314.45,44.5,299.9,26.6,4
2013,4,MAHOTTARI,319.53499999999997,65.25,303.82,235.6,20
2013,4,MAKAWANPUR,317.09343065693434,58.481751824817515,301.45839416058396,1526.0,137
2013,4,MORANG,315.4875,53.8125,299.325,175.1,16
2013,4,MYAGDI,316.3333333333333,40.0,299.76666666666665,35.0,3
2013,4,NAWALPARASI,321.93333333333334,57.607142857142854,304.0988095238095,1323.6,84
2013,4,NUWAKOT,316.73333333333335,67.33333333333333,300.09999999999997,58.300000000000004,6
2013,4,PALPA,321.20000000000005,52.0,308.8,16.9,2
2013,4,PANCHTHAR,307.5,44.0,294.3333333333333,33.7,3
2013,4,PARSA,321.38367346938776,60.44897959183673,304.1387755102041,720.5,49
2013,4,PYUTHAN,323.6,58.5,302.8375,134.3,8
2013,4,RASUWA,322.2,63.0,308.0,9.0,1
2013,4,RAUTAHAT,325.95454545454544,66.86363636363636,306.34999999999997,453.9,22
2013,4,ROLPA,324.2,68.0,304.1,29.5,1
2013,4,RUKUM,321.3333333333333,61.0,305.23333333333335,45.1,3
2013,4,RUPANDEHI,317.91999999999996,62.3,301.72,116.0,10
2013,4,SALYAN,324.6125,61.0,309.4875,82.6,8
2013,4,SANKHUWASABHA,326.55,72.0,298.7125,464.5,8
2013,4,SAPTARI,321.375,56.25,307.47499999999997,46.8,4
2013,4,SARLAHI,317.4516129032258,56.935483870967744,302.2838709677419,334.2,31
2013,4,SINDHULI,318.46197183098593,60.063380281690144,302.10985915492955,2082.8,142
2013,4,SINDHUPALCHOK,319.1,59.0,286.3,418.8,4
2013,4,SIRAHA,321.3888888888889,65.22222222222223,306.81111111111113,84.6,9
2013,4,SOLUKHUMBU,322.3333333333333,69.0,295.6666666666667,312.3,6
2013,4,SUNSARI,322.3375,50.8125,304.60625,213.3,16
2013,4,SURKHET,329.625,69.75,309.55,54.2,4
2013,4,SYANGJA,323.6,62.0,308.5,8.2,1
2013,4,TANAHU,316.54,52.9,300.52750000000003,408.0,40
2013,4,TAPLEJUNG,344.88,56.4,291.04,619.5,5
2013,4,UDAYAPUR,318.28000000000003,61.90909090909091,303.06545454545454,605.7,55
2013,5,ACHHAM,317.48333333333335,50.388888888888886,301.73333333333335,274.8,18
2013,5,BAITADI,324.43333333333334,64.66666666666667,304.23333333333335,37.3,3
2013,5,BAJHANG,322.8,48.25,298.625,116.9,4
2013,5,BANKE,326.08181818181816,74.72727272727273,307.04545454545456,183.5,11
2013,5,BARDIYA,324.892,67.144,305.7992,2710.6,125
2013,5,CHITAWAN,323.3,68.0,309.4,10.9,1
2013,5,DADELDHURA,322.625,51.0,306.025,43.0,4
2013,5,DANG,320.125,75.0,304.6,50.6,4
2013,5,DHADING,308.2,44.0,296.1666666666667,24.3,3
2013,5,DHANKUTA,324.26666666666665,68.33333333333333,305.53333333333336,48.8,3
2013,5,DOTI,318.7714285714286,57.714285714285715,302.7,104.5,7
2013,5,GULMI,300.8,33.0,290.7,5.1,1
2013,5,JAJARKOT,339.7,87.0,307.4,33.1,1
2013,5,JUMLA,325.1857142857143,60.57142857142857,297.2714285714286,256.2,7
2013,5,KAILALI,325.90833333333336,59.333333333333336,308.59999999999997,188.0,12
2013,5,KANCHANPUR,329.9222222222222,63.22222222222222,303.9777777777778,401.29999999999995,9
2013,5,KAPILBASTU,324.8333333333333,65.33333333333333,300.73333333333335,67.0,3
2013,5,KHOTANG,323.2,49.0,306.9,11.4,1
2013,5,MUGU,332.0,77.33333333333333,303.09999999999997,199.89999999999998,3
2013,5,NUWAKOT,312.7,85.0,291.8,17.1,1
2013,5,PALPA,324.7,70.0,305.0,26.6,1
2013,5,PANCHTHAR,333.1666666666667,77.66666666666667,309.2,89.4,3
2013,5,PARSA,305.5,64.0,294.8,5.2,1
2013,5,PYUTHAN,311.26666666666665,81.0,292.3333333333333,35.9,3
2013,5,RAMECHHAP,311.0571428571429,64.57142857142857,294.35714285714283,104.0,7
2013,5,SALYAN,318.33125,50.6875,302.8625,251.1,16
2013,5,SINDHULI,320.625,56.75,301.8,65.7,4
2013,5,SINDHUPALCHOK,319.3,58.0,302.15999999999997,67.3,5
2013,5,SURKHET,320.68888888888887,58.5,304.5388888888889,410.2,36
2013,6,KANCHANPUR,332.55,73.66666666666667,296.3666666666667,368.0,6
2013,7,NAWALPARASI,319.5,63.0,295.9,12.7,1
2013,8,DOTI,313.2,45.0,297.1,7.5,1
2013,9,BARA,316.2,67.0,301.2,12.9,1
2013,9,PARSA,313.5,42.0,296.3,11.2,1
2013,9,SUNSARI,322.4,52.0,306.2,10.7,1
2013,10,DANG,309.7,57.0,295.7,7.8,1
2013,10,DOLPA,301.2,30.0,286.5,20.3,1
2013,10,HUMLA,328.09999999999997,76.33333333333333,285.73333333333335,92.4,3
2013,10,KANCHANPUR,317.5,72.0,298.8,11.9,1
2013,10,MUSTANG,305.1,0.0,286.8,9.1,1
2013,10,NAWALPARASI,314.4,66.0,295.8,9.0,1
2013,10,RUKUM,305.0,57.0,289.6,7.8,1
2013,10,TAPLEJUNG,301.4,32.0,290.8,4.0,1
2013,11,BAGLUNG,316.09999999999997,76.33333333333333,289.06666666666666,131.5,3
2013,11,BAJHANG,315.15,64.0,288.75,29.6,2
2013,11,BAJURA,308.975,47.25,292.95,56.0,4
2013,11,CHITAWAN,312.5,64.0,296.0,8.5,1
2013,11,GORKHA,303.6,52.0,289.2,7.9,1
2013,11,HUMLA,312.96666666666664,45.333333333333336,293.3666666666666,95.6,3
2013,11,JUMLA,300.5333333333333,23.666666666666668,288.3333333333333,16.5,3
2013,11,KALIKOT,315.0333333333333,63.666666666666664,288.0333333333333,86.4,3
2013,11,KANCHANPUR,325.5,73.0,297.5,70.5,3
2013,11,KAPILBASTU,315.1,69.0,299.8,7.1,1
2013,11,KASKI,312.75,67.0,288.85,26.6,2
2013,11,MUGU,315.73333333333335,64.0,295.05,104.8,6
2013,11,MYAGDI,309.73333333333335,62.333333333333336,288.6666666666667,48.8,3
2013,11,PARSA,310.575,63.0,298.25,29.7,4
2013,11,RUKUM,314.125,65.0,286.7,107.8,4
2013,11,RUPANDEHI,315.45,69.0,301.6,18.200000000000003,2
2013,11,TAPLEJUNG,309.4,58.5,286.55,35.3,2
2013,12,BAGLUNG,346.5,95.0,282.8,111.2,1
2013,12,BAJHANG,310.7111111111111,51.77777777777778,289.01666666666665,312.0,18
2013,12,BAJURA,314.3666666666667,60.0,292.09999999999997,108.3,3
2013,12,BARA,316.9,73.0,299.2,9.3,1
2013,12,CHITAWAN,305.8,62.0,295.1,9.6,1
2013,12,DAILEKH,300.2,28.0,287.3,5.4,1
2013,12,DARCHULA,317.0,70.0,294.25,47.5,2
2013,12,DHADING,301.7,23.0,284.2,13.6,2
2013,12,DHANKUTA,300.4,13.0,289.1,2.8,1
2013,12,DOLPA,308.925,35.25,292.575,120.1,8
2013,12,GORKHA,316.26363636363635,63.0,290.1272727272727,448.5,11
2013,12,HUMLA,316.4764705882353,58.588235294117645,289.2352941176471,503.3,17
2013,12,JAJARKOT,325.45000000000005,78.5,291.35,54.8,2
2013,12,KAILALI,311.75,71.0,294.1,22.0,2
2013,12,KALIKOT,305.925,44.0,287.5,39.3,4
2013,12,KANCHANPUR,304.625,57.25,293.475,32.4,4
2013,12,KASKI,308.1,47.5,284.75,37.7,2
2013,12,LAMJUNG,315.46,70.4,288.82,84.1,5
2013,12,MAKAWANPUR,303.3,53.0,292.3,6.4,1
2013,12,MUGU,300.3,35.0,277.6,12.9,1
2013,12,MUSTANG,306.53333333333336,39.666666666666664,281.9,94.6,3
2013,12,MYAGDI,316.6,66.125,291.0,394.4,8
2013,12,PARSA,310.95384615384614,64.53846153846153,297.63846153846157,81.5,13
2013,12,RUKUM,308.96666666666664,59.0,288.8666666666667,40.1,3
2013,12,RUPANDEHI,314.9,69.0,300.3,7.6,1
2013,12,SALYAN,304.65,58.0,293.04999999999995,20.3,2
2013,12,SINDHUPALCHOK,322.0,78.66666666666667,286.9777777777778,469.5,9
2013,12,SOLUKHUMBU,302.0,30.5,284.0,15.399999999999999,2
2014,1,BAGLUNG,306.79999999999995,58.0,283.5,19.9,2
2014,1,BAJURA,305.95,46.5,288.05,17.7,2
2014,1,CHITAWAN,307.74545454545455,57.63636363636363,292.93636363636364,184.8,11
2014,1,DAILEKH,307.1,61.0,296.1,12.0,1
2014,1,DARCHULA,307.3333333333333,49.666666666666664,290.59999999999997,33.2,3
2014,1,DHADING,306.1,42.0,290.8,6.4,1
2014,1,DHANUSHA,308.1,63.0,295.8,6.7,1
2014,1,DOLPA,306.7,39.0,289.95,39.699999999999996,4
2014,1,GORKHA,308.5692307692308,51.38461538461539,288.8769230769231,286.90000000000003,13
2014,1,HUMLA,325.51666666666665,71.83333333333333,277.06666666666666,421.0,6
2014,1,ILAM,305.6,15.0,293.7,3.9,1
2014,1,JAJARKOT,307.2,39.5,293.5,17.6,2
2014,1,KAPILBASTU,307.3666666666667,61.666666666666664,294.23333333333335,27.599999999999998,3
2014,1,KASKI,306.54999999999995,42.5,289.6,39.0,2
2014,1,LAMJUNG,322.2583333333333,68.75,288.65833333333336,444.4,12
2014,1,MAKAWANPUR,307.79999999999995,45.0,293.05,14.9,2
2014,1,MUGU,304.2,41.0,287.40000000000003,70.0,3
2014,1,RAUTAHAT,307.3,62.0,296.4,5.0,1
2014,1,RUKUM,309.8142857142857,51.42857142857143,294.25714285714287,93.89999999999999,7
2014,1,SANKHUWASABHA,315.56,65.2,288.68,96.8,5
2014,1,SAPTARI,317.55,61.25,300.025,47.6,4
2014,1,SARLAHI,302.0,48.0,291.9,3.1,1
2014,1,SINDHUPALCHOK,315.59999999999997,72.33333333333333,294.0333333333333,53.2,3
2014,1,SOLUKHUMBU,314.5333333333333,58.0,291.0333333333333,187.7,3
2014,1,SUNSARI,321.65,57.75,297.275,75.9,4
2014,1,TANAHU,306.6,64.0,294.5,12.0,1
2014,1,TAPLEJUNG,332.65,78.0,287.35,161.2,2
2014,2,BAITADI,306.7,64.0,288.7,6.0,1
2014,2,BAJHANG,302.5,44.5,289.6,58.5,2
2014,2,BAJURA,314.86,57.4,294.6,303.1,5
2014,2,BARDIYA,304.2,51.666666666666664,289.0333333333333,17.8,3
2014,2,BHOJPUR,312.0,49.0,297.9,6.1,1
2014,2,CHITAWAN,321.6727272727273,66.72727272727273,297.4318181818182,668.1,22
2014,2,DHADING,318.7,77.0,288.4,34.6,1
2014,2,DOLAKHA,309.5,57.0,291.7,7.5,1
2014,2,DOLPA,325.05,70.0,297.3,42.900000000000006,2
2014,2,GORKHA,314.94444444444446,62.55555555555556,290.8666666666667,261.7,9
2014,2,HUMLA,301.6,31.0,287.7,7.1,1
2014,2,JAJARKOT,302.9,54.0,286.3,6.6,1
2014,2,JUMLA,314.3,70.0,282.6,15.4,1
2014,2,KALIKOT,302.8,26.0,291.4,5.8,1
2014,2,KANCHANPUR,316.7692307692308,72.07692307692308,294.7153846153846,280.2,13
2014,2,KASKI,311.5,57.5,290.45,56.1,2
2014,2,LAMJUNG,310.04,52.4,288.2,98.1,5
2014,2,MAKAWANPUR,302.25,31.0,288.85,21.9,2
2014,2,MYAGDI,306.75714285714287,53.0,287.5571428571429,148.8,7
2014,2,PARSA,326.5,80.0,285.7,25.0,1
2014,2,RASUWA,308.1,42.0,295.9,11.1,1
2014,2,RUKUM,307.375,49.5,292.85,170.1,4
2014,2,SANKHUWASABHA,309.6,51.6,289.0,122.0,5
2014,2,SINDHUPALCHOK,312.25714285714287,60.714285714285715,288.9857142857143,232.8,7
2014,2,SOLUKHUMBU,303.2,41.0,292.6,10.1,1
2014,2,TAPLEJUNG,312.175,61.833333333333336,284.7,459.1,12
2014,2,TERHATHUM,357.93333333333334,94.33333333333333,305.1333333333333,367.6,3
2014,2,UDAYAPUR,300.2,10.0,280.5,3.4,1
2014,3,BAITADI,318.7,47.0,304.4,8.5,1
2014,3,BAJHANG,309.3,53.0,292.9,9.1,1
2014,3,BAJURA,308.70000000000005,40.0,294.45,14.4,2
2014,3,BARA,320.84,56.08,302.70399999999995,354.2,25
2014,3,BARDIYA,318.67777777777775,66.77777777777777,301.68888888888887,107.8,9
2014,3,BHOJPUR,317.0,63.714285714285715,299.6714285714285,83.7,7
2014,3,CHITAWAN,330.6064516129032,68.90322580645162,302.9032258064516,3085.1,62
2014,3,DANG,318.0,52.857142857142854,304.0285714285714,65.4,7
2014,3,DHADING,315.15,49.5,297.65,33.0,2
2014,3,DHANKUTA,317.9125,70.25,301.1625,119.8,8
2014,3,DHANUSHA,315.2125,61.75,300.475,73.5,8
2014,3,DOLAKHA,306.3,56.0,278.3,20.5,1
2014,3,GORKHA,310.6,43.0,296.6,5.2,1
2014,3,ILAM,319.8333333333333,58.666666666666664,303.43333333333334,41.5,3
2014,3,JAJARKOT,317.975,55.0,300.4,44.1,4
2014,3,JHAPA,317.1,43.0,301.7,6.3,1
2014,3,KALIKOT,301.1,38.0,290.6,5.8,1
2014,3,KANCHANPUR,319.65000000000003,72.16666666666667,297.53333333333336,78.6,6
2014,3,KAPILBASTU,320.65999999999997,69.4,305.21999999999997,76.0,5
2014,3,KHOTANG,318.76666666666665,44.0,302.1666666666667,50.300000000000004,3
2014,3,LAMJUNG,320.4,76.0,297.65,41.7,2
2014,3,MAHOTTARI,317.2368421052632,52.578947368421055,300.4526315789474,253.70000000000002,19
2014,3,MAKAWANPUR,320.5222222222222,59.0,300.17777777777775,196.6,9
2014,3,MORANG,318.6,48.5,304.35,17.5,2
2014,3,MYAGDI,312.14,58.6,292.41999999999996,61.4,5
2014,3,NAWALPARASI,318.26666666666665,56.5,303.3,87.30000000000001,6
2014,3,PANCHTHAR,315.0,56.714285714285715,297.62857142857143,280.5,14
2014,3,PARSA,325.63650793650794,64.7936507936508,304.484126984127,2025.5,63
2014,3,RASUWA,307.8,57.0,280.2,19.2,1
2014,3,RAUTAHAT,323.5842105263158,61.473684210526315,302.14736842105265,428.9,19
2014,3,ROLPA,313.0,30.0,299.1,11.2,1
2014,3,RUKUM,314.93333333333334,63.333333333333336,300.2333333333333,114.0,3
2014,3,SANKHUWASABHA,307.1,52.0,293.15,53.0,2
2014,3,SAPTARI,318.39090909090913,63.81818181818182,302.5,147.6,11
2014,3,SARLAHI,323.44705882352946,60.0,305.0764705882353,248.6,17
2014,3,SINDHULI,318.24,59.6,304.4,87.69999999999999,5
2014,3,SIRAHA,320.43333333333334,53.666666666666664,302.56666666666666,41.4,3
2014,3,SOLUKHUMBU,303.9,30.0,289.9,5.8,1
2014,3,SUNSARI,314.5,60.6,298.43999999999994,53.4,5
2014,3,SURKHET,321.1666666666667,57.666666666666664,300.1333333333333,40.7,3
2014,3,SYANGJA,325.8,72.5,308.55,34.7,2
2014,3,TANAHU,317.15,64.5,296.3,17.200000000000003,2
2014,3,TAPLEJUNG,313.8833333333333,53.833333333333336,293.75,228.0,6
2014,3,TERHATHUM,317.225,62.0,297.1625,220.2,8
2014,3,UDAYAPUR,318.2390243902439,58.19512195121951,302.84878048780485,564.1,41
2014,4,ACHHAM,318.5090909090909,58.0,302.08181818181816,139.7,11
2014,4,ARGHAKHANCHI,311.8565217391304,52.82608695652174,297.504347826087,189.9,23
2014,4,BAGLUNG,326.8,69.0,306.65,31.9,2
2014,4,BAITADI,322.8,58.0,306.7,9.3,1
2014,4,BAJHANG,317.2,58.0,298.8333333333333,90.1,3
2014,4,BAJURA,314.7,49.0,300.9,12.9,1
2014,4,BANKE,321.20917431192663,59.28440366972477,305.38715596330275,1362.7,109
