latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
26.8446,87.5158,310.2,1.4,1.2,2015-01-13,0746,Aqua,MODIS,69,6.2,293.1,15.4,D,0
28.961,82.6423,313.8,1,1,2015-01-13,0747,Aqua,MODIS,44,6.2,291.1,12.8,D,0
28.7549,80.373,304.4,1.1,1.1,2015-01-13,0747,Aqua,MODIS,59,6.2,292.9,5.9,D,0
28.2671,84.8819,302.4,1,1,2015-01-15,0734,Aqua,MODIS,44,6.2,289,5.5,D,0
27.5409,84.2503,308.3,1.1,1,2015-01-15,0734,Aqua,MODIS,67,6.2,293.7,7.1,D,0
28.3558,84.4478,302,1,1,2015-01-16,0505,Terra,MODIS,39,6.2,283.3,6.8,D,0
27.5494,84.4414,305.9,3.1,1.7,2015-01-16,0817,Aqua,MODIS,62,6.2,292.6,28.3,D,0
27.5468,84.41,303.1,3.1,1.7,2015-01-16,0817,Aqua,MODIS,51,6.2,292.8,19.4,D,0
27.5491,84.4338,307.3,3.1,1.7,2015-01-16,0817,Aqua,MODIS,65,6.2,292.7,33.4,D,0
27.5428,84.5145,310.1,1.9,1.3,2015-01-18,0805,Aqua,MODIS,69,6.2,293.8,21.2,D,0
27.549,84.4558,314,1.9,1.3,2015-01-18,0805,Aqua,MODIS,74,6.2,292.5,29,D,0
29.9484,81.8465,316.7,1.4,1.2,2015-01-18,0806,Aqua,MODIS,37,6.2,296.5,23.1,D,0
28.0922,82.9582,305,2.8,1.6,2015-01-20,0441,Terra,MODIS,55,6.2,290.8,28.1,D,0
29.7238,81.2804,300.1,1,1,2015-01-20,0753,Aqua,MODIS,20,6.2,286.1,5.9,D,0
28.0919,82.9522,303.4,1.1,1,2015-01-20,0753,Aqua,MODIS,52,6.2,293.2,4.9,D,0
27.5671,84.472,304.4,1.2,1.1,2015-01-20,0753,Aqua,MODIS,59,6.2,290.5,6.9,D,0
26.9513,87.5259,301.6,2.1,1.4,2015-01-21,0524,Terra,MODIS,34,6.2,290.5,10.4,D,0
29.4246,81.6854,327.3,1,1,2015-01-21,0524,Terra,MODIS,74,6.2,289.9,24,D,0
28.6666,83.5874,302.9,1.2,1.1,2015-01-21,0524,Terra,MODIS,23,6.2,286.6,7.8,D,0
29.4157,81.684,323.5,1,1,2015-01-21,0524,Terra,MODIS,80,6.2,290.6,21.8,D,0
28.6612,83.5927,300.3,1.2,1.1,2015-01-21,0524,Terra,MODIS,23,6.2,284.3,7.2,D,0
29.7269,81.2706,302,1,1,2015-01-21,0524,Terra,MODIS,44,6.2,285.3,7.5,D,0
26.9501,87.5346,306.3,2.5,1.5,2015-01-21,0657,Aqua,MODIS,53,6.2,293.7,19.7,D,0
26.9385,87.5359,310.8,1.2,1.1,2015-01-22,0740,Aqua,MODIS,55,6.2,291.9,8.9,D,0
26.9372,87.5248,311.9,1.2,1.1,2015-01-22,0740,Aqua,MODIS,63,6.2,293.5,10.4,D,0
27.387,87.9558,302.2,1.3,1.1,2015-01-22,0740,Aqua,MODIS,33,6.2,289.5,7.5,D,0
26.6645,87.0022,322.8,1,1,2015-01-24,0728,Aqua,MODIS,82,6.2,275.1,19.4,D,0
27.0167,85.6377,301.4,1.1,1,2015-01-24,0728,Aqua,MODIS,47,6.2,278.1,4.7,D,0
26.6735,87.0005,355.3,1,1,2015-01-24,0728,Aqua,MODIS,98,6.2,279,72.6,D,0
26.663,86.9921,314.5,1,1,2015-01-24,0728,Aqua,MODIS,71,6.2,271.7,11.8,D,0
26.6719,86.9905,342.2,1,1,2015-01-24,0728,Aqua,MODIS,81,6.2,275.2,45.5,D,0
28.3129,84.8977,305.5,1.1,1.1,2015-01-24,0729,Aqua,MODIS,46,6.2,291.6,9,D,0
27.9877,85.7834,310.4,3.1,1.7,2015-01-25,0811,Aqua,MODIS,70,6.2,279.7,63,D,0
27.9895,85.7891,312.9,3.1,1.7,2015-01-25,0811,Aqua,MODIS,73,6.2,279.8,71.5,D,0
27.4338,87.508,300.3,1.1,1.1,2015-01-27,0447,Terra,MODIS,22,6.2,287.8,5.1,D,0
28.7762,80.1492,308.6,1,1,2015-01-27,0759,Aqua,MODIS,26,6.2,293,4.9,D,0
28.7927,80.1358,314.3,1,1,2015-01-27,0759,Aqua,MODIS,74,6.2,294.1,9.7,D,0
27.567,82.8877,306.9,1.3,1.1,2015-01-28,0530,Terra,MODIS,63,6.2,295.6,7.3,D,0
27.5668,82.8807,307.5,1.3,1.1,2015-01-28,0530,Terra,MODIS,65,6.2,295.5,7.4,D,0
26.7084,87.6687,308.5,1.9,1.3,2015-01-28,0704,Aqua,MODIS,67,6.2,295,13.2,D,0
28.3473,84.8868,315.6,1.1,1,2015-01-29,0747,Aqua,MODIS,74,6.2,288.5,15.2,D,0
27.5312,84.2532,304.5,1,1,2015-01-29,0747,Aqua,MODIS,44,6.2,293.4,4,D,0
28.4372,83.7427,301.8,1,1,2015-01-29,0747,Aqua,MODIS,19,6.2,287.5,6.5,D,0
28.957,82.6583,302.1,1,1,2015-01-29,0747,Aqua,MODIS,24,6.2,291.7,6.5,D,0
30.0429,80.7482,303.6,1.1,1,2015-01-30,0517,Terra,MODIS,39,6.2,282.2,7.5,D,0
27.5103,87.6934,321.1,1.1,1,2015-01-31,0734,Aqua,MODIS,70,6.2,283.1,22.2,D,0
27.7812,83.7879,300.3,1.1,1,2015-01-31,0735,Aqua,MODIS,35,6.2,289.1,5.3,D,0
27.5473,84.449,301.6,3.1,1.7,2015-02-01,0817,Aqua,MODIS,40,6.2,290.7,18.4,D,0
28.5633,83.6585,307.8,2.8,1.6,2015-02-01,0818,Aqua,MODIS,36,6.2,286.9,37.3,D,0
26.7661,87.4461,309.9,1.1,1,2015-02-02,0722,Aqua,MODIS,62,6.2,295,7.3,D,0
26.5872,87.8987,321,1,1,2015-02-02,0722,Aqua,MODIS,75,6.2,304.9,11.9,D,0
26.5888,87.909,315.8,1,1,2015-02-02,0722,Aqua,MODIS,68,6.2,303.2,7,D,0
26.6383,86.9845,314.6,1.1,1.1,2015-02-02,0722,Aqua,MODIS,68,6.2,303.1,6.7,D,0
27.4572,86.9199,300.5,1,1,2015-02-03,0453,Terra,MODIS,23,6.2,290,6.4,D,0
27.5004,87.6027,302.5,1,1,2015-02-03,0453,Terra,MODIS,21,6.2,291.9,4.5,D,0
27.4902,87.6105,304.6,1,1,2015-02-03,0453,Terra,MODIS,36,6.2,292.2,5.4,D,0
27.5562,84.5991,323,1.9,1.4,2015-02-03,0805,Aqua,MODIS,81,6.2,297.5,45.7,D,0
27.5582,86.9717,304.2,2.9,1.6,2015-02-03,0805,Aqua,MODIS,53,6.2,282.4,30.7,D,0
27.5627,87.0073,328.6,2.9,1.6,2015-02-03,0805,Aqua,MODIS,85,6.2,286.4,131.3,D,0
27.5542,84.5798,318.9,1.9,1.4,2015-02-03,0805,Aqua,MODIS,78,6.2,298.4,34.8,D,0
27.5622,87.0168,327.5,2.9,1.6,2015-02-03,0805,Aqua,MODIS,84,6.2,287.2,124.4,D,0
27.5471,84.1158,305.7,1.3,1.1,2015-02-06,0524,Terra,MODIS,38,6.2,292.3,7.4,D,0
27.6641,85.3077,304.6,1.5,1.2,2015-02-06,0524,Terra,MODIS,59,6.2,290.3,7.1,D,0
27.5447,84.1105,305.1,4.1,1.9,2015-02-06,0658,Aqua,MODIS,40,6.2,290.3,37.8,D,0
27.5483,84.3933,309.2,1,1,2015-02-07,0741,Aqua,MODIS,68,6.2,279.3,9.4,D,0
30.0638,80.7699,327.1,1.2,1.1,2015-02-07,0741,Aqua,MODIS,77,6.2,287.1,33.9,D,0
30.0684,80.7757,308.7,1.2,1.1,2015-02-07,0741,Aqua,MODIS,51,6.2,284.7,14.1,D,0
29.0049,82.1878,313,1.1,1,2015-02-07,0741,Aqua,MODIS,73,6.2,290.3,14.7,D,0
30.0657,80.7814,334.3,1.2,1.1,2015-02-07,0741,Aqua,MODIS,85,6.2,288.4,46.4,D,0
27.5523,84.2131,311.7,1.2,1.1,2015-02-09,0728,Aqua,MODIS,69,6.2,296.2,9.8,D,0
27.2354,84.9757,307.8,1.2,1.1,2015-02-09,0728,Aqua,MODIS,51,6.2,293.7,7,D,0
27.5388,84.4938,320.6,1.2,1.1,2015-02-09,0728,Aqua,MODIS,79,6.2,296.6,19,D,0
27.5368,84.4819,317.5,1.2,1.1,2015-02-09,0728,Aqua,MODIS,76,6.2,296.2,15.6,D,0
27.2259,84.9776,314.6,1.2,1.1,2015-02-09,0728,Aqua,MODIS,72,6.2,294.3,13.7,D,0
28.2635,84.2184,305.4,1.2,1.1,2015-02-09,0729,Aqua,MODIS,22,6.2,291.4,7,D,0
27.5452,84.0709,310.3,2.3,1.5,2015-02-10,0811,Aqua,MODIS,0,6.2,297.9,22.5,D,0
26.9629,85.8483,309.2,3,1.6,2015-02-10,0811,Aqua,MODIS,49,6.2,297.6,19.6,D,0
26.435,87.2398,305.4,1.3,1.1,2015-02-11,0716,Aqua,MODIS,41,6.2,287.2,5.6,D,0
27.8009,87.5307,300.9,1.2,1.1,2015-02-11,0716,Aqua,MODIS,23,6.2,286.3,8.9,D,0
28.82,80.1305,309.5,1,1,2015-02-12,0800,Aqua,MODIS,63,6.2,296.3,5.2,D,0
30.0303,80.7888,312.6,1.1,1,2015-02-12,0800,Aqua,MODIS,70,6.2,290.6,14.5,D,0
27.5536,84.3449,304.1,3.1,1.7,2015-02-13,0704,Aqua,MODIS,39,6.2,292.9,19.8,D,0
29.115,82.5352,305,1,1,2015-02-15,0517,Terra,MODIS,45,6.2,294.1,10.3,D,0
27.5542,84.476,315.9,1.1,1,2015-02-16,0734,Aqua,MODIS,74,6.2,296.1,10.8,D,0
27.4524,87.618,306.3,1.1,1,2015-02-16,0734,Aqua,MODIS,63,6.2,281.6,9.4,D,0
28.9044,82.9767,310.6,1.2,1.1,2015-02-16,0735,Aqua,MODIS,51,6.2,282.8,12.2,D,0
28.9572,82.6568,305.9,1.2,1.1,2015-02-17,0505,Terra,MODIS,17,6.2,294.3,10.1,D,0
28.8829,80.0468,304.6,1.7,1.3,2015-02-17,0505,Terra,MODIS,58,6.2,293.2,8.8,D,0
27.2036,85.0127,306.5,1,1,2015-02-17,0506,Terra,MODIS,56,6.2,294.3,4.7,D,0
27.5826,85.1589,307.6,3.5,1.8,2015-02-17,0817,Aqua,MODIS,51,6.2,287.4,45.6,D,0
28.6558,80.3374,311,1.7,1.3,2015-02-17,0818,Aqua,MODIS,66,6.2,295.4,12.1,D,0
28.8264,80.1161,308.3,1.6,1.2,2015-02-17,0818,Aqua,MODIS,57,6.2,295.6,8.3,D,0
27.1123,86.7269,315,1.1,1.1,2015-02-18,0722,Aqua,MODIS,69,6.2,302.9,8.3,D,0
27.5442,84.4152,308,1.5,1.2,2015-02-18,0722,Aqua,MODIS,61,6.2,293,9.9,D,0
27.536,84.4939,309,1.5,1.2,2015-02-18,0722,Aqua,MODIS,55,6.2,294.3,10,D,0
27.5386,84.5084,309.9,1.5,1.2,2015-02-18,0722,Aqua,MODIS,57,6.2,294.2,10.5,D,0
28.3455,82.2613,311.7,1,1,2015-02-21,0753,Aqua,MODIS,66,6.2,297.7,6.9,D,0
28.7952,80.1893,322.1,1,1,2015-02-21,0753,Aqua,MODIS,78,6.2,298.9,14.9,D,0
28.7968,80.1996,311.3,1,1,2015-02-21,0753,Aqua,MODIS,60,6.2,297.4,5.4,D,0
28.7863,80.1911,345.1,1,1,2015-02-21,0753,Aqua,MODIS,93,6.2,303,47.6,D,0
28.7878,80.2013,346.1,1,1,2015-02-21,0753,Aqua,MODIS,94,6.2,300.3,49.6,D,0
28.0999,82.8997,308.4,1.1,1,2015-02-21,0753,Aqua,MODIS,49,6.2,294.5,5,D,0
29.575,81.43,308.1,1,1,2015-02-21,0753,Aqua,MODIS,55,6.2,291.1,8.4,D,0
28.8433,80.136,315.9,2,1.4,2015-02-21,1718,Terra,MODIS,92,6.2,288.2,45.7,N,0
28.8449,80.1291,311.9,2,1.4,2015-02-21,1718,Terra,MODIS,83,6.2,288,36.2,N,0
28.8468,80.15,301.8,2.1,1.4,2015-02-21,1718,Terra,MODIS,45,6.2,287.9,17.8,N,0
27.3625,84.5853,320.2,1,1,2015-02-23,0740,Aqua,MODIS,76,6.2,303.2,12.1,D,0
29.6601,81.1221,318.4,1.2,1.1,2015-02-23,0741,Aqua,MODIS,75,6.2,292.9,19.7,D,0
29.6568,81.1285,316.5,1.2,1.1,2015-02-23,0741,Aqua,MODIS,69,6.2,293.4,15.6,D,0
29.7724,82.0856,314.9,1.1,1,2015-02-23,0741,Aqua,MODIS,66,6.2,300.7,11.9,D,0
28.5489,83.3703,311,1,1,2015-02-23,0741,Aqua,MODIS,53,6.2,298,8.1,D,0
27.5555,84.4558,312.3,1,1,2015-02-23,0741,Aqua,MODIS,59,6.2,294.5,7,D,0
28.5473,83.36,315.7,1,1,2015-02-23,0741,Aqua,MODIS,75,6.2,299.2,11.4,D,0
28.9132,81.9731,311.7,1.1,1,2015-02-24,0511,Terra,MODIS,46,6.2,293.4,9.9,D,0
28.9146,81.962,323.2,1.1,1,2015-02-24,0511,Terra,MODIS,80,6.2,300,21.2,D,0
26.9434,85.7261,308.9,1.1,1,2015-02-24,0512,Terra,MODIS,48,6.2,295.7,5.5,D,0
27.037,87.5049,315.6,1.3,1.1,2015-02-24,0512,Terra,MODIS,43,6.2,299.5,10.3,D,0
27.0449,87.5197,314.4,1.3,1.1,2015-02-24,0512,Terra,MODIS,34,6.2,299.8,9.4,D,0
27.0427,87.5087,311.2,4.1,1.9,2015-02-24,0645,Aqua,MODIS,57,6.2,296.1,44.3,D,0
27.0373,87.5145,313.3,4.1,1.9,2015-02-24,0645,Aqua,MODIS,70,6.2,296.6,56.3,D,0
28.8891,80.1682,301.4,1.3,1.1,2015-02-27,0542,Terra,MODIS,34,6.2,289.3,3.1,D,0
28.8285,80.2429,327.4,1,1,2015-02-28,0759,Aqua,MODIS,78,6.2,299.2,20.2,D,0
28.8195,80.2445,316.8,1,1,2015-02-28,0759,Aqua,MODIS,71,6.2,301.9,9.3,D,0
28.4046,82.1537,300.4,1,1,2015-03-02,0747,Aqua,MODIS,26,6.2,286.9,3.1,D,0
26.9623,86.0696,315.8,1,1,2015-03-04,0734,Aqua,MODIS,70,6.2,299.5,9,D,0
26.9608,86.0597,338.5,1,1,2015-03-04,0734,Aqua,MODIS,90,6.2,301.1,36.2,D,0
27.5421,84.251,308.5,1,1,2015-03-05,0505,Terra,MODIS,63,6.2,296.4,5.2,D,0
27.5435,84.2406,307.8,1,1,2015-03-05,0505,Terra,MODIS,62,6.2,296.7,4.3,D,0
27.5359,84.2279,312.9,3,1.6,2015-03-05,0817,Aqua,MODIS,54,6.2,298.3,39.5,D,0
27.5352,84.2233,311.9,3,1.6,2015-03-05,0817,Aqua,MODIS,54,6.2,298.3,36.8,D,0
27.5487,84.4518,310.3,1.5,1.2,2015-03-06,0722,Aqua,MODIS,55,6.2,294.4,9.2,D,0
27.5457,84.4593,312.8,1.5,1.2,2015-03-06,0722,Aqua,MODIS,69,6.2,297.4,13.6,D,0
27.494,87.7396,312.8,1,1,2015-03-06,0722,Aqua,MODIS,71,6.2,294.2,10.4,D,0
26.6733,86.885,314,1.1,1.1,2015-03-06,0722,Aqua,MODIS,65,6.2,302.4,8.1,D,0
26.9744,87.547,318.2,1.1,1,2015-03-06,0722,Aqua,MODIS,70,6.2,298.3,13.2,D,0
28.8682,80.2008,305.9,2.7,1.6,2015-03-06,0723,Aqua,MODIS,62,6.2,295.1,16.5,D,0
28.8783,80.2029,305.8,2.7,1.6,2015-03-06,0723,Aqua,MODIS,62,6.2,294.9,16.6,D,0
27.9934,83.0203,319.1,1.5,1.2,2015-03-07,0805,Aqua,MODIS,74,6.2,295.4,24,D,0
28.8092,80.2174,313.2,1.1,1,2015-03-07,0806,Aqua,MODIS,67,6.2,301.2,8,D,0
26.4499,87.9642,320.6,1.5,1.2,2015-03-08,0710,Aqua,MODIS,56,6.2,300.4,17.6,D,0
27.5514,84.1299,314.8,2.5,1.5,2015-03-08,0710,Aqua,MODIS,56,6.2,296.7,33.6,D,0
27.5717,84.2074,321.1,1.2,1.1,2015-03-09,0753,Aqua,MODIS,74,6.2,305.1,12.4,D,0
28.8222,80.2335,315.3,1,1,2015-03-09,0753,Aqua,MODIS,70,6.2,299.4,8,D,0
27.7957,83.4209,314.7,1.1,1,2015-03-09,0753,Aqua,MODIS,60,6.2,299.7,8.5,D,0
27.0869,85.3248,316,1.3,1.1,2015-03-09,0753,Aqua,MODIS,60,6.2,304.6,9.1,D,0
27.5247,84.2443,315.4,1.2,1.1,2015-03-09,0753,Aqua,MODIS,31,6.2,304.1,7.8,D,0
27.5413,84.2001,322.6,1.2,1.1,2015-03-09,0753,Aqua,MODIS,75,6.2,305.9,16.5,D,0
27.547,84.4228,318.6,1.2,1.1,2015-03-09,0753,Aqua,MODIS,71,6.2,304.4,11.7,D,0
27.5485,84.4348,322.3,1.2,1.1,2015-03-09,0753,Aqua,MODIS,76,6.2,304.4,16.6,D,0
27.7072,84.645,312.5,1.2,1.1,2015-03-09,0753,Aqua,MODIS,47,6.2,301.2,7,D,0
28.8207,80.2232,314.4,1,1,2015-03-09,0753,Aqua,MODIS,68,6.2,298.5,7.4,D,0
27.0671,85.4226,319.7,1.3,1.1,2015-03-09,0753,Aqua,MODIS,35,6.2,305.6,12.4,D,0
28.9607,82.5078,316.2,1,1,2015-03-09,0753,Aqua,MODIS,45,6.2,296.5,13.8,D,0
28.7623,80.1958,308.2,1,1,2015-03-10,0524,Terra,MODIS,61,6.2,292.7,4.8,D,0
27.5299,84.2388,316.4,1.3,1.1,2015-03-10,0524,Terra,MODIS,54,6.2,303,13.1,D,0
28.7609,80.2061,308.9,1,1,2015-03-10,0524,Terra,MODIS,63,6.2,295.3,5.3,D,0
27.4494,83.8685,314.6,1.2,1.1,2015-03-10,0524,Terra,MODIS,57,6.2,301.8,9,D,0
28.8106,80.2338,313.6,3.4,1.7,2015-03-10,0836,Aqua,MODIS,69,6.2,297.1,50.9,D,0
27.3129,87.6764,307.2,1,1,2015-03-10,1622,Terra,MODIS,71,6.2,288.8,9.6,N,0
27.2073,87.7402,321.6,1.2,1.1,2015-03-11,0740,Aqua,MODIS,59,6.2,306.5,11.9,D,0
27.0992,87.1105,328.7,1.1,1.1,2015-03-11,0740,Aqua,MODIS,81,6.2,304.5,22,D,0
27.3223,87.6726,321.4,1.2,1.1,2015-03-11,0740,Aqua,MODIS,71,6.2,305.2,13.9,D,0
27.3126,87.6747,321.6,1.2,1.1,2015-03-11,0740,Aqua,MODIS,66,6.2,305.8,14,D,0
27.0978,87.0999,328,1.1,1.1,2015-03-11,0740,Aqua,MODIS,81,6.2,304.5,21.3,D,0
28.5477,83.4673,303.6,1,1,2015-03-11,0741,Aqua,MODIS,40,6.2,292.1,6.4,D,0
28.46,83.2518,306.9,1,1,2015-03-11,0741,Aqua,MODIS,49,6.2,295,6.7,D,0
28.5702,83.3731,309.4,1,1,2015-03-11,0741,Aqua,MODIS,48,6.2,298.9,7.6,D,0
27.539,84.5059,318.6,1,1,2015-03-11,0741,Aqua,MODIS,61,6.2,303.4,9.8,D,0
27.5415,84.2075,323.6,1,1,2015-03-11,0741,Aqua,MODIS,77,6.2,304.4,14.3,D,0
27.2836,84.9655,310.7,1,1,2015-03-12,0512,Terra,MODIS,56,6.2,299.6,6,D,0
26.681,87.015,317.6,1.3,1.1,2015-03-12,0512,Terra,MODIS,55,6.2,304.2,8.5,D,0
26.7829,86.9013,316.9,1.2,1.1,2015-03-12,0512,Terra,MODIS,59,6.2,302.4,6.3,D,0
27.4937,87.7141,315.6,3.9,1.8,2015-03-12,0645,Aqua,MODIS,61,6.2,289.8,88.3,D,0
27.4866,87.7215,326.2,3.9,1.8,2015-03-12,0645,Aqua,MODIS,84,6.2,290.9,166.5,D,0
28.8487,80.2415,354.4,2.1,1.4,2015-03-12,0824,Aqua,MODIS,98,6.2,298.6,198.8,D,0
29.5635,81.4467,305.3,2.6,1.5,2015-03-12,0824,Aqua,MODIS,35,6.2,288.3,28.2,D,0
28.8283,80.1717,316.1,2.1,1.4,2015-03-13,0554,Terra,MODIS,43,6.2,294,33.8,D,0
28.8406,80.1748,316.6,2.1,1.4,2015-03-13,0554,Terra,MODIS,75,6.2,291.4,35.4,D,0
27.1749,87.7184,338.7,1,1,2015-03-13,0728,Aqua,MODIS,89,6.2,305.8,30.2,D,0
28.8291,80.167,318.7,2.1,1.4,2015-03-13,0729,Aqua,MODIS,78,6.2,295.3,41.8,D,0
27.2978,87.7515,320.4,1,1,2015-03-14,0459,Terra,MODIS,75,6.2,299.3,14.2,D,0
27.5081,87.7666,310.2,1,1,2015-03-14,0459,Terra,MODIS,19,6.2,293.4,6.6,D,0
27.4684,87.723,310.2,1,1,2015-03-14,0459,Terra,MODIS,44,6.2,296.7,7.4,D,0
28.8088,80.1505,326.7,1.3,1.1,2015-03-14,0812,Aqua,MODIS,82,6.2,303.1,24.8,D,0
28.8104,80.1637,384.8,1.3,1.1,2015-03-14,0812,Aqua,MODIS,100,6.2,304.2,242.5,D,0
28.8119,80.1768,373.3,1.3,1.1,2015-03-14,0812,Aqua,MODIS,100,6.2,299,177,D,0
28.8003,80.1652,362.1,1.3,1.1,2015-03-14,0812,Aqua,MODIS,100,6.2,302.6,123.2,D,0
28.8018,80.1784,356,1.3,1.1,2015-03-14,0812,Aqua,MODIS,98,6.2,299.6,101.4,D,0
27.2867,87.7523,306.5,1.4,1.2,2015-03-14,2018,Aqua,MODIS,68,6.2,286.7,14.7,N,0
27.2824,87.7308,325.9,1.2,1.1,2015-03-15,0716,Aqua,MODIS,83,6.2,304.6,20.7,D,0
27.545,84.445,321.5,1.5,1.2,2015-03-16,0759,Aqua,MODIS,79,6.2,277.4,31,D,0
27.5434,84.4302,319.3,1.5,1.2,2015-03-16,0759,Aqua,MODIS,77,6.2,276.2,27.2,D,0
26.5665,87.3984,319,2,1.4,2015-03-17,0703,Aqua,MODIS,70,6.2,303.1,23.2,D,0
27.5622,87.6211,305.5,1.9,1.3,2015-03-17,0704,Aqua,MODIS,48,6.2,288.8,19.7,D,0
26.5575,87.6402,311,1,1,2015-03-17,1628,Terra,MODIS,82,6.2,284,12.5,N,0
27.1081,85.1266,314.4,1.1,1,2015-03-18,0746,Aqua,MODIS,60,6.2,298.8,7.2,D,0
27.1979,84.9887,313.3,1.1,1,2015-03-18,0747,Aqua,MODIS,54,6.2,300.9,6.2,D,0
28.8221,80.183,314.7,1.1,1.1,2015-03-19,0518,Terra,MODIS,53,6.2,302.3,8.8,D,0
26.7872,87.2901,330.3,1.6,1.3,2015-03-19,0518,Terra,MODIS,83,6.2,302.1,43.1,D,0
26.7761,87.2879,320.7,1.6,1.3,2015-03-19,0518,Terra,MODIS,66,6.2,300.8,23.4,D,0
26.6624,87.045,301.2,1.1,1.1,2015-03-19,1616,Terra,MODIS,39,6.2,288.8,6.3,N,0
27.5415,84.3155,321.8,1.1,1,2015-03-20,0734,Aqua,MODIS,67,6.2,301.1,12.7,D,0
26.7191,86.9246,336.3,1,1,2015-03-20,0734,Aqua,MODIS,86,6.2,305.6,26.4,D,0
26.7177,86.9145,336,1,1,2015-03-20,0734,Aqua,MODIS,86,6.2,305,26.4,D,0
27.5398,84.3048,315.7,1.1,1,2015-03-20,0734,Aqua,MODIS,24,6.2,300.7,6.8,D,0
27.0774,86.7234,319,1,1,2015-03-20,0734,Aqua,MODIS,46,6.2,303.1,6.3,D,0
27.174,84.927,321.9,1,1,2015-03-20,0734,Aqua,MODIS,58,6.2,305,10.8,D,0
27.587,87.2131,316.4,1,1,2015-03-20,0734,Aqua,MODIS,73,6.2,291.6,13.1,D,0
27.5884,87.2233,312.5,1,1,2015-03-20,0734,Aqua,MODIS,64,6.2,292.9,9.5,D,0
27.2837,87.835,323.4,1.1,1,2015-03-20,0734,Aqua,MODIS,77,6.2,305.5,13.2,D,0
27.2851,87.8454,324.6,1.1,1,2015-03-20,0734,Aqua,MODIS,80,6.2,305.4,15,D,0
26.9958,86.0229,316.9,1,1,2015-03-20,0734,Aqua,MODIS,50,6.2,302.2,6.2,D,0
27.1214,87.5748,328.8,1,1,2015-03-20,0734,Aqua,MODIS,80,6.2,307.7,17.3,D,0
27.1727,87.6241,322.5,1,1,2015-03-20,0734,Aqua,MODIS,69,6.2,306.3,11,D,0
27.5415,84.4362,321.1,1.1,1,2015-03-20,0734,Aqua,MODIS,67,6.2,298.7,13.1,D,0
26.7367,86.7883,324.9,1,1,2015-03-20,0734,Aqua,MODIS,74,6.2,303.7,12.2,D,0
